COBERTURA,ID_ENTIDAD,ID_MUNICIPIO,ANIO,MES,ID_HORA,ID_MINUTO,ID_DIA,DIASEMANA,URBANA,SUBURBANA,TIPACCID,AUTOMOVIL,CAMPASAJ,MICROBUS,PASCAMION,OMNIBUS,TRANVIA,CAMIONETA,CAMION,TRACTOR,FERROCARRI,MOTOCICLET,BICICLETA,OTROVEHIC,CAUSAACCI,CAPAROD,SEXO,ALIENTO,CINTURON,ID_EDAD,CONDMUERTO,CONDHERIDO,PASAMUERTO,PASAHERIDO,PEATMUERTO,PEATHERIDO,CICLMUERTO,CICLHERIDO,OTROMUERTO,OTROHERIDO,NEMUERTO,NEHERIDO,CLASACC,ESTATUS,FUENTE_ANIO
Municipal,2,4,2022,3,21,58,24,Jueves,Accidente en intersección,Sin accidente en esta zona,Colisión con objeto fijo,0,1,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Mujer,No,Se ignora,17,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,2022
Municipal,2,4,2022,3,22,0,24,Jueves,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,1,1,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,No,Se ignora,23,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,2022
Municipal,2,4,2022,3,22,49,24,Jueves,Accidente en intersección,Sin accidente en esta zona,Colisión con objeto fijo,0,0,0,0,0,0,1,0,0,0,0,0,0,Conductor,Pavimentada,Se fugó,Se ignora,Se ignora,0,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,2022
Municipal,2,4,2022,3,22,53,24,Jueves,Accidente en no intersección,Sin accidente en esta zona,Colisión con objeto fijo,1,0,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,Sí,Se ignora,28,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,2022
Municipal,2,4,2022,3,23,6,24,Jueves,Accidente en no intersección,Sin accidente en esta zona,Colisión con objeto fijo,0,1,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Mujer,No,Se ignora,20,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,2022
Municipal,2,4,2022,3,6,13,25,Viernes,Accidente en intersección,Sin accidente en esta zona,Salida del camino,0,0,0,0,0,0,1,0,0,0,0,0,0,Conductor,Pavimentada,Se fugó,Se ignora,Se ignora,0,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,2022
Municipal,2,4,2022,3,7,26,25,Viernes,Accidente en intersección,Sin accidente en esta zona,Colisión con objeto fijo,1,0,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Se fugó,Se ignora,Se ignora,0,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,2022
Municipal,2,4,2022,3,7,31,25,Viernes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,0,1,0,1,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Mujer,No,Se ignora,33,0,0,0,1,0,0,0,0,0,0,0,0,No fatal,Cifras Definitivas,2022
Municipal,2,4,2022,3,8,24,25,Viernes,Accidente en no intersección,Sin accidente en esta zona,Colisión con vehículo automotor,0,1,0,0,0,0,1,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,No,Se ignora,32,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,2022
Municipal,2,4,2022,3,10,26,25,Viernes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,0,1,0,0,0,0,1,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,No,Se ignora,24,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,2022
Municipal,2,4,2022,3,10,27,25,Viernes,Accidente en intersección,Sin accidente en esta zona,Volcadura,1,0,0,0,0,0,0,0,0,0,1,0,0,Conductor,Pavimentada,Hombre,No,Se ignora,34,0,1,0,0,0,0,0,0,0,0,0,0,No fatal,Cifras Definitivas,2022
Municipal,2,4,2022,3,10,34,25,Viernes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,1,1,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Mujer,No,Se ignora,55,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas,2022
